OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Easting,Northing,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6159,,239 - 243 Kingsway Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6159%20239%20-%20243%20Kingsway%20Hove.pdf,ETRS89,4036984,-13526,527434,104597,0.15,not owned by a public authority,,not permissioned,,,,,36,,,,36,,,,App Under Consideration. BH2018/00937 for 37 dwellings under consideration,2018-11-08,2018-11-08
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6160,,Wellington House Camden Street Portslade,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6160%20Wellington%20House%20Camden%20Street%20Portslade.pdf,ETRS89,4036699,-14797,526154,104928,0.09,not owned by a public authority,,not permissioned,,,,,20,,,,20,,,,JAAP viability work says 20 units- SP3  former Belgrave Centre and its car park,2018-11-08,2018-11-08
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6161,,187 Lewes Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6161%20187%20Lewes%20Road%20Brighton.pdf,ETRS89,4036443,-9007,531932,105423,0.01,not owned by a public authority,yes,permissioned,full planning permission,2017-06-22,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZR64DMXE468&activeTab=summary|http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6FDMXE670,,6,Demolition of existing building and erection of four storey building with 2no commercial units comprising retail financial and professional services or take-away (A1/A2/A5) on ground floor and 8no two bedroom flats on upper floors with associated works.,,,,,,,Development not started on site 201718,2017-10-23,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6162,,Former St Gabriel's Home 18 Wellington Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6162%20Former%20St%20Gabriel%27s%20Home%2018%20Wellington%20Road%20Brighton.pdf,ETRS89,4036482,-8878,532072,105379,0.19,not owned by a public authority,yes,permissioned,full planning permission,2009-01-29,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR60DMXE725|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR67DMXE101|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6DDMXE268|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE536|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6KDMXE096|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6LDMXE231|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6TDMXE702|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR74DMXE554,,9,Conversion and alterations to existing building to provide 9no self-contained flats,,,,,,,Commenced 17/18,2018-11-08,2018-11-08
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6163,,Prestwich House Portslade,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6163%20Prestwich%20House%20Portslade.pdf,ETRS89,4036683,-14733,526217,104951,0.06,not owned by a public authority,yes,not permissioned,,,,,15,,,,15,,,,Strategic Allocation. Shoreham JAAP and City Plan Part 2 Mixed Use Allocation,2018-11-08,2018-11-08
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6164,,Regency House Portslade,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6164%20Regency%20House%20Portslade.pdf,ETRS89,4036674,-14778,526172,104961,0.19,not owned by a public authority,yes,not permissioned,,,,,45,,,,45,,,,Strategic Allocation. Shoreham JAAP and City Plan Part 2 Mixed Use Allocation,2018-11-08,2018-11-08
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6165,,Church Road/Wellington Road/ St Peter’s Road Portslade,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6165%20Church%20Road%20Wellington%20Road%20St%20Peter%E2%80%99s%20Road%20Portslade.pdf,ETRS89,3966447,-12651,525847,195039,0.2,not owned by a public authority,yes,not permissioned,,,,,25,,,,25,,,,Strategic Allocation. Shoreham JAAP and City Plan Part 2 Mixed Use Allocation,2018-11-08,2018-11-08
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6166,,Station Road Portslade,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6166%20Station%20Road%20Portslade.pdf,ETRS89,4036603,-14702,526246,105055,0.2,not owned by a public authority,yes,not permissioned,,,,,15,,,,15,,,,Strategic Allocation. Shoreham JAAP and City Plan Part 2 Mixed Use Allocation,2018-11-08,2018-11-08
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6167,,Crown House 21 Upper North Street Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6167%20Crown%20House%2021%20Upper%20North%20Street%20Brighton.pdf,ETRS89,4037179,-10294,530671,104438,0.13,not owned by a public authority,yes,permissioned,,2017-06-02,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONVQ7HDM0PA00,,59,"Prior approval for change of use of first, second, third, fourth and fifth floors from offices (B1) to residential (C3) to form 59no residential units.",,,,,,,Prior Approval Approved July 2018 BH2018/00909 Supersedes Not Started BH2017/01181 59 units,2018-11-08,2018-11-08
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6170,,61-62 Western Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6170%2061-62%20Western%20Road%20Brighton.pdf,ETRS89,4037240,-10495,530472,104354,0.03,not owned by a public authority,yes,permissioned,,2017-08-30,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE065,,9,"Change of use of part basement, part ground floor, first, second and third floors from retail (A1) to residential (C3) to form 9no self-contained flats with creation of entrance from Stone Street, plant room to roof and associated works.",,,,,,,Not Started BH2016/02829,2018-11-08,2018-11-08
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6171,,21a-21b Bedford Place Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/21a-21b%20Bedford%20Place%20Brighton.pdf,ETRS89,4037188,-10823,530143,104412,0.02,not owned by a public authority,yes,permissioned,,2017-11-20,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEMIA0DMIIR00,,7,"Demolition of existing two storey retail unit (A1) and erection of four storey building comprising of 2no three bedroom maisonettes with work space, 3no two bedroom flats and 2no one bedroom flats (C3).",,,,,,,Not Started BH2016/05583,2018-11-08,2018-11-08
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6172,,Clermont Church Clermont Terrace,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6172%20Clermont%20Church%20Clermont%20Terrace.pdf,ETRS89,4035502,-10843,530064,106585,0.08,not owned by a public authority,yes,permissioned,,2017-08-08,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE598,,6,"Change of use from church (D1) to 1no three bedroom flat, 3 no two bedroom flats and 2no one bedroom flats (C3), with associated alterations including installation of rooflights to North and South elevations.",,,,,,,Not started BH2016/00156,2018-11-08,2018-11-08
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6173,,123-129 Portland Road,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6173%20123-129%20Portland%20Road.pdf,ETRS89,4036420,-12981,527959,105340,0.12,not owned by a public authority,yes,permissioned,,2017-04-10,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OLD1AWDM0P900,,12,Prior approval for change of use from offices (B1) to residential (C3) to form 12 apartments.,,,,,,,Commenced BH2017/00516,2018-11-08,2018-11-08
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6174,,Freshfield Inn 230 Freshfield Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6174%20Freshfield%20Inn%20230%20Freshfield%20Road%20Brighton.pdf,ETRS89,4036952,-8328,532628,104787,0.03,not owned by a public authority,yes,permissioned,,2017-11-17,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OMYUULDMJG400,,6,Extensions and alterations and change of use from public house (A4) to café (A3) and 2no one bedroom and 3no two bedroom flats (C3).,,,,,,,Commenced BH2017/00940,2018-11-08,2018-11-08
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6176,,17 Bampfield Street Portslade,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6176%2017%20Bampfield%20Street%20Portslade.pdf,ETRS89,4036165,-15315,525618,105601,0.03,not owned by a public authority,yes,permissioned,,2017-08-03,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE116,,6,"Demolition of existing (sui generis) mixed use garden machinery shop, servicing and repairs including workshop with offices (A1 / B1) and erection of part two, part three storey building comprising of one studio flat, two 1no bedroom flats and three 2no bedroom houses including cycle store and associated works.",,,,,,,Commenced BH2016/02846,2018-11-08,2018-11-08
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6178,,The Downsman 189 Hangleton Way and Land East & North,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6178%20The%20Downsman%20189%20Hangleton%20Way%20and%20Land%20East%20%26%20North.pdf,ETRS89,4034719,-13865,527016,107507,0.4,not owned by a public authority,yes,permissioned,,2018-02-14,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OLVWM1DMI8600,,33,"Demolition of former public house (A4) and erection of 33 dwellings (C3) comprising of 10 terraced houses and a block of 23 flats incorporating community space (D1) at ground floor level with associated access, parking and landscaping.",,,,,,,BH2017/00662 33 Units UC 2017. Start expected April 2018 with completion Nov 2019. ACV on Pub but not land surrounding- Southern HCA funding 30 Units. https://www.constructionmap.info/site/111070/the-downsman. Commenced,2018-11-08,2018-11-08
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6183,,51-53 Church Road,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6183%2051-53%20Church%20Road.pdf,ETRS89,4036952,-11675,529283,104692,0.03,not owned by a public authority,yes,permissioned,,2018-06-15,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P4FZ30DM0PF00,,12,"Prior Approval for change of use of lower ground, ground, first and second floors from office (B1) to 12 residential units (C3).",,,,,,,App Under Consideration.  PA BH2018/00551 for 12 units Approved June 2018,2018-11-08,2018-11-08
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6184,,25 York Villas,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6184%2025%20York%20Villas.pdf,ETRS89,4036490,-10257,530684,105327,0.07,not owned by a public authority,yes,pending decision,,,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P57WXKDMIAN00,,7,"Demolition of existing buildings and erection of a three storey mixed use development, comprising 5no commercial units (B1) at ground floor, and 1no one bedroom, 4no two bedroom and 2no three bedroom flats at first and second floor.",,,,,,,App Under Consideration. BH2018/00732 for 7 units UC,2018-11-08,2018-11-08
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6185,,Former playground Swanborough Drive Whitehawk,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6185%20Former%20playground%20Swanborough%20Drive%20Whitehawk.pdf,ETRS89,4036491,-7263,533676,105411,0.26,owned by a public authority,yes,not permissioned,,,,,39,,,,39,,,,Proposed CPP2 Allocation 39 units,2018-11-08,2018-11-08
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6186,,Former Hollingbury Library Carden Hill Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6186%20Hollingbury%20Library%20Carden%20Hill%20Brighton_0.pdf,ETRS89,4034071,-9031,531825,108480,0.08,owned by a public authority,yes,not permissioned,,,,,10,,,,10,,,,Pre-application stage,2018-11-08,2018-11-08
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6190,,177 Westbourne Street Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP5082%20177%20Westbourne%20Street%20Hove.pdf,ETRS89,4036230,-12714,528219,105592,0.04,not owned by a public authority,yes,permissioned,,2016-07-15,http://planningregister.brighton-hove.gov.uk/application/bh201601899|http://planningregister.brighton-hove.gov.uk/application/bh200901361|http://planningregister.brighton-hove.gov.uk/application/bh200700346,,7,Change of use from office (B1) to residential (C3) to create 6no maisonettes and 1no flat.,,,,,,,Development not started on site 201617,2017-12-18,2017-12-18
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0864,,Telecom House 123 -135 Preston Road,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0864%20Telecom%20House%20123%20-135%20Preston%20Road.pdf,ETRS89,4036189,-10132,530798,105719,0.4,not owned by a public authority,yes,not permissioned,,,,,85,,,,85,,,,Strategic Allocation,2017-12-18,2017-12-18
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0982,,270 Old Shoreham Road Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0982%20270%20Old%20Shoreham%20Road.pdf,ETRS89,4036008,-13218,527708,105864,0.4,not owned by a public authority,yes,not permissioned,,,,,10,,,,10,,,,Draft City Plan Part 2 Allocation,2017-12-18,2017-12-18
